talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,price_range,blue,n_cores,wifi,dual_sim,ram,int_memory,px_height,clock_speed
11,1092,14,0,167,571,14,4,0,1,10,0,0,1,3,0,1,737,11,468,0.5
17,1210,20,1,111,1039,16,0,0,0,9,0,1,1,4,1,1,1886,57,329,1.6
9,539,14,0,145,599,14,5,0,0,9,0,2,1,7,0,1,3597,21,551,0.6
15,1380,13,1,92,500,13,2,0,1,1,1,0,1,3,0,1,797,4,420,2.1
2,1283,15,1,93,980,17,7,1,1,8,1,0,1,3,0,1,773,33,510,2.4
12,1097,17,1,181,519,15,12,0,0,0,0,0,0,1,0,0,509,60,405,1.4
8,1020,18,1,96,1613,13,9,0,0,13,1,1,0,3,1,0,1142,7,870,1.5
15,761,15,1,196,1945,19,3,0,1,9,0,2,1,7,1,0,2248,3,1325,0.5
7,1967,7,1,199,1374,15,2,0,1,0,1,1,0,1,0,0,1567,46,518,0.5
15,819,1,1,83,822,10,5,0,0,0,1,0,1,8,0,1,1094,11,438,2.5
11,862,15,0,165,1758,16,3,0,0,3,0,0,1,2,1,1,278,23,793,0.8
14,816,3,1,117,1651,10,3,0,0,2,0,3,0,1,1,1,3851,9,1196,3.0
18,535,4,1,113,811,11,10,0,1,1,1,0,0,1,0,0,740,48,290,1.5
16,951,17,1,81,935,16,11,0,1,6,1,0,0,2,0,0,1083,15,854,0.5
3,793,2,1,124,1196,11,9,0,1,0,1,0,1,8,1,1,1050,43,15,1.9
5,1083,9,1,156,503,16,8,0,1,2,1,0,1,5,1,1,1338,49,295,1.4
4,803,11,1,198,1440,7,1,1,0,7,0,2,1,4,1,0,2680,17,344,2.1
19,1190,10,1,186,1441,9,3,0,1,9,0,0,1,6,1,1,624,47,1417,2.2
15,1375,3,1,194,772,15,13,0,1,2,1,1,0,2,1,1,1947,35,227,0.5
15,1597,19,1,85,1145,8,3,0,1,4,1,2,1,1,0,0,2130,4,880,0.9
16,723,3,1,168,1748,15,3,0,0,0,1,1,0,4,0,0,1851,3,920,0.5
16,1546,6,1,124,1491,12,10,0,1,2,1,0,1,2,0,1,267,27,1138,1.6
6,1611,10,1,199,1011,15,2,0,0,4,1,2,0,1,1,1,3078,27,163,0.5
15,1837,20,0,162,872,14,1,0,0,9,0,0,0,4,1,0,770,36,786,0.5
9,673,9,1,84,1247,19,2,0,1,2,0,2,1,2,1,1,2719,3,1109,2.2
4,1900,6,1,190,1596,5,1,0,1,1,0,1,1,8,1,1,850,41,912,2.0
16,1502,12,1,138,588,17,14,0,1,0,0,3,1,5,0,0,3693,54,65,1.2
8,1718,16,1,183,980,7,1,0,1,14,1,3,1,5,1,1,3755,6,564,2.5
3,936,18,1,153,1686,12,6,0,1,1,0,2,0,3,1,0,2391,18,1330,1.0
13,1778,11,1,101,1445,19,6,0,0,0,1,3,0,6,0,0,3941,23,1028,0.5
4,922,15,1,188,1383,19,6,0,1,1,1,0,0,7,1,1,1165,35,1016,1.5
4,1992,15,1,100,1596,9,3,1,1,5,1,1,1,2,1,0,606,57,1552,1.6
11,1370,8,1,158,1783,13,10,0,1,5,1,3,0,6,0,0,3703,6,1392,1.4
6,1142,0,1,198,1766,19,0,0,0,0,1,1,1,4,0,0,1273,6,739,1.1
5,1729,6,1,186,1178,9,4,0,0,1,0,1,1,1,1,1,1519,12,461,2.1
18,643,12,1,187,1079,7,5,0,1,9,1,1,0,8,1,0,2648,18,442,1.0
15,902,9,0,134,1285,12,11,0,0,3,0,3,1,7,1,0,3411,3,675,0.7
10,1449,0,0,105,947,5,1,0,1,0,0,1,1,6,0,1,2036,52,211,0.5
6,1562,15,1,190,1533,12,10,0,0,1,1,2,1,5,0,1,2243,7,642,1.3
18,685,20,1,174,870,8,0,0,0,7,0,0,0,6,1,0,1223,17,725,2.7
18,710,9,0,151,857,12,11,0,1,6,0,0,1,5,0,0,1419,32,485,0.5
12,956,6,1,143,1075,17,8,1,1,1,1,3,0,7,0,0,3286,41,511,0.5
5,1715,6,1,94,1676,15,10,0,1,0,1,2,0,8,1,0,1633,12,1224,1.3
5,1175,7,1,167,557,10,6,0,1,1,1,1,1,2,0,1,2240,45,90,1.7
17,827,16,1,160,821,14,0,0,1,2,1,0,0,2,1,1,1663,18,448,1.1
16,1232,17,1,169,809,16,10,0,0,1,1,0,0,5,0,1,1257,24,361,2.9
7,625,8,1,183,842,9,1,0,1,5,1,2,1,4,1,1,3323,10,635,1.2
4,772,2,1,80,1712,18,11,0,1,1,1,3,1,4,0,1,3242,10,1242,2.4
7,742,1,1,104,925,11,8,0,0,0,0,0,1,8,0,0,331,21,875,2.3
2,1157,8,1,88,1798,8,4,0,0,7,0,3,1,8,1,0,2885,27,1694,0.8
14,1117,7,0,146,1627,8,7,0,1,0,0,2,1,2,1,1,2003,31,1258,0.6
12,1751,9,0,146,1952,19,14,0,1,1,0,1,0,8,1,0,1155,4,1499,2.5
4,1842,10,0,179,1227,16,11,0,1,7,0,3,1,4,1,1,3721,56,783,2.2
9,1097,8,1,161,1914,14,5,0,0,6,0,1,0,3,1,1,1725,64,419,2.1
14,1142,0,0,114,769,7,0,0,1,0,0,1,1,6,0,0,1747,2,623,1.2
15,1165,12,1,178,831,19,12,0,0,11,0,0,1,6,0,0,764,41,564,2.4
13,1619,9,1,138,562,7,2,0,0,2,1,1,1,1,0,0,1641,21,46,1.9
5,1640,14,1,169,1301,16,3,0,1,10,1,0,1,7,0,0,337,21,589,0.7
7,1441,17,1,118,1071,16,4,0,0,11,1,2,0,8,1,1,2317,3,577,2.1
6,797,6,0,90,1413,9,2,0,1,4,0,0,1,4,0,1,590,38,763,2.9
5,1218,4,1,147,616,17,0,0,0,1,1,0,0,3,0,1,398,14,229,1.8
20,860,13,1,141,979,16,14,0,1,1,1,3,1,6,1,1,3869,49,692,1.3
9,1872,6,1,89,1767,17,3,0,0,3,0,1,0,6,1,1,724,17,1749,0.5
11,832,3,1,103,1504,5,2,0,0,2,1,1,0,4,1,1,1799,39,125,0.7
2,1288,20,0,121,1809,17,6,0,0,15,0,3,0,2,0,1,3129,50,1177,2.8
14,1236,18,1,143,1403,16,12,0,1,6,1,0,1,4,1,0,942,32,492,2.8
4,1760,2,1,198,1704,10,8,0,1,1,1,2,0,1,0,0,2549,50,273,1.9
9,1076,8,1,119,915,18,3,0,1,3,1,0,1,6,0,0,891,38,129,2.6
17,1359,6,0,86,1902,19,3,0,1,4,0,3,0,2,1,0,3142,59,1692,0.6
15,516,12,0,138,698,17,13,0,0,1,0,2,1,1,0,1,3731,30,126,0.7
20,1790,14,1,184,792,7,0,0,1,9,0,1,0,1,1,1,1366,2,622,2.5
3,557,0,1,125,1315,12,8,0,0,0,0,0,1,3,1,0,1305,24,1131,1.6
4,1349,16,1,114,772,11,3,0,0,15,0,2,0,5,0,1,2756,62,592,2.0
14,1184,6,1,191,1577,17,7,0,1,1,1,3,0,1,1,1,3315,48,519,1.5
15,1166,4,1,198,1203,13,5,0,0,3,1,2,0,5,0,0,2488,25,59,2.0
14,1695,10,0,84,1742,17,6,0,0,1,0,3,0,5,0,1,3296,34,713,2.3
5,1142,8,0,190,855,12,4,0,1,6,0,0,1,8,1,1,663,6,534,1.4
13,1662,13,1,126,1509,9,5,0,1,0,1,3,0,4,1,0,3760,61,32,0.5
3,586,11,0,83,854,12,8,0,0,2,0,1,0,3,0,0,2592,15,241,2.8
12,684,9,1,157,1738,17,5,1,1,3,1,3,1,5,1,1,3756,63,159,0.9
8,1371,19,0,167,663,13,6,0,0,4,0,2,0,4,0,0,3034,52,471,0.5
13,917,2,1,88,909,19,2,0,1,1,1,3,1,6,0,0,3424,31,423,0.5
10,1572,8,1,157,1937,12,8,0,0,0,1,3,0,7,0,0,2462,58,1109,0.6
15,821,9,1,109,1786,8,4,0,0,5,0,2,0,3,0,1,3185,54,253,1.8
2,825,0,1,86,1917,8,6,0,0,0,1,3,0,2,1,1,3278,23,206,0.5
4,1811,8,1,82,614,9,2,0,0,3,1,2,1,2,1,0,2847,22,358,2.0
14,987,17,1,124,1274,11,0,0,1,9,0,3,1,7,0,0,3885,17,887,2.3
14,1320,2,1,144,1229,11,1,0,1,0,1,0,0,7,0,1,542,41,123,2.1
18,1002,7,1,180,1007,19,13,0,1,1,0,0,1,7,0,0,1234,45,948,1.8
17,1356,19,1,131,951,5,2,0,1,0,0,3,1,1,1,1,3451,35,782,0.5
3,1866,17,1,185,563,14,9,0,0,13,1,0,0,1,1,0,373,52,356,0.5
5,728,20,1,101,775,16,0,0,1,0,1,0,0,2,0,1,834,5,584,1.7
14,1053,17,0,126,1261,17,0,0,0,7,0,0,0,6,1,0,1339,42,419,2.9
8,637,4,1,97,1989,18,4,0,0,3,1,0,0,4,1,0,374,60,1125,2.3
3,1958,14,1,153,1848,7,6,0,0,6,1,3,0,1,0,0,3064,52,1524,0.5
8,1152,0,1,82,1673,15,2,0,0,0,1,3,1,2,1,1,3284,26,1304,2.1
5,786,6,1,141,1697,12,11,0,0,0,0,2,0,7,1,1,2390,33,507,2.2
20,1970,0,1,132,1684,15,9,1,1,0,1,2,1,2,1,1,1658,15,1399,0.5
3,1319,18,1,107,1152,18,5,0,1,3,1,1,1,1,1,0,2227,41,85,0.9
16,1150,17,1,134,1947,11,0,1,0,4,1,1,1,1,0,1,1610,27,234,0.5
20,1713,3,1,127,974,13,10,0,0,1,0,2,0,7,1,1,2406,27,729,2.5
8,882,16,1,151,884,19,11,0,0,9,1,0,0,6,1,1,751,28,248,0.7
5,1911,3,1,108,1632,9,1,0,1,1,1,3,0,8,0,1,3057,36,868,0.9
11,1189,20,0,164,615,13,10,0,1,5,0,0,1,2,0,0,841,7,79,1.9
5,793,2,1,179,1006,12,0,0,1,1,1,1,1,4,0,1,2296,64,818,2.8
15,1632,1,1,132,1623,5,4,0,0,0,0,2,1,4,0,0,2614,41,706,1.4
7,1373,12,1,141,1348,15,2,0,1,1,1,3,1,6,1,1,2752,29,1220,1.9
10,1707,2,0,80,1388,12,0,0,0,0,0,2,0,7,0,0,1774,41,1331,1.4
19,1356,0,0,198,1983,17,0,0,0,0,0,3,0,6,0,0,3702,29,1612,2.8
2,805,10,1,168,1544,7,6,0,0,0,1,2,1,3,0,1,3397,58,81,1.7
11,1059,18,1,134,1916,15,13,0,1,8,0,3,0,3,0,0,3716,61,1613,2.4
7,956,11,1,133,1614,10,0,0,1,1,0,3,0,7,0,1,3700,42,403,1.9
17,1127,13,1,163,1049,11,5,0,1,5,1,1,1,1,1,1,2048,57,928,2.9
5,694,20,1,193,1230,12,8,0,0,15,0,3,1,4,1,1,3676,36,983,1.8
10,1199,20,1,116,1552,17,13,0,0,15,1,3,1,4,1,1,3448,16,1168,2.5
13,748,14,0,110,709,17,5,1,1,0,0,1,0,7,1,0,1974,25,88,1.4
7,957,10,1,107,1485,12,5,0,0,4,0,1,1,5,1,0,1846,7,1201,2.5
13,808,9,0,161,1324,15,6,0,1,3,0,3,0,1,1,0,3431,45,526,2.3
11,1512,2,1,134,1838,7,3,0,0,1,1,3,0,3,1,1,3366,54,220,0.6
13,1763,19,1,184,1893,17,12,0,0,12,0,0,0,3,1,1,792,10,238,0.5
10,1539,0,1,159,1666,15,9,0,0,0,0,2,1,8,1,0,2107,41,1112,2.6
12,1322,9,0,140,1990,19,17,0,1,6,0,1,0,3,0,1,1418,7,177,1.7
9,1068,1,1,194,1499,17,7,0,0,0,1,1,0,5,1,1,1754,45,935,2.7
18,534,16,0,85,1220,5,3,0,1,4,0,2,0,5,1,1,2466,2,911,0.5
7,708,7,1,195,654,6,5,1,1,0,1,1,1,8,1,1,2169,63,78,2.7
11,832,3,1,103,1504,5,2,0,0,2,1,1,0,4,1,1,1799,39,125,0.7
8,1848,19,0,178,533,9,7,0,0,7,0,3,0,2,1,1,3915,12,195,1.3
20,1776,16,1,172,623,16,13,0,1,10,0,1,1,4,1,1,1813,35,278,2.1
7,1564,2,0,108,1962,7,0,0,1,1,0,3,0,2,0,1,3376,42,1619,1.5
7,1245,3,1,105,1434,17,8,0,0,2,0,2,1,5,0,0,2676,30,330,0.6
12,1538,7,1,121,986,18,10,0,1,6,1,1,1,7,1,0,1494,13,567,2.3
8,1822,0,1,195,910,9,5,0,1,0,0,2,0,6,0,0,2577,8,172,1.2
10,1582,13,1,112,1797,17,10,0,1,2,1,3,0,6,1,0,3890,44,1486,2.8
5,1563,0,1,170,1699,7,5,0,1,0,1,3,0,8,0,0,3660,24,142,2.4
9,513,12,1,186,867,5,1,0,1,6,1,0,1,4,0,0,1343,44,619,0.5
14,1937,19,1,189,1767,5,4,0,1,17,0,3,1,1,0,0,3321,58,1728,1.7
10,1572,8,1,169,1237,6,3,0,1,7,1,3,1,5,1,1,3461,8,577,0.8
17,1826,6,1,172,1633,17,9,0,1,5,1,2,1,8,0,1,1612,49,973,0.5
13,1807,10,0,125,1384,17,13,0,1,2,0,2,1,1,1,0,1906,49,337,2.1
15,1009,14,0,102,1043,7,5,0,0,2,0,1,1,8,0,1,1716,2,912,1.0
15,1384,18,1,82,1210,18,12,0,0,15,0,1,1,3,1,1,1221,60,983,2.8
7,972,10,0,82,589,7,6,0,1,8,0,3,1,7,0,0,3925,44,297,1.3
9,1450,4,0,114,1639,11,5,0,1,1,0,1,0,5,1,0,794,31,1573,2.1
7,777,17,1,148,1143,14,10,0,0,3,0,3,1,5,0,0,3886,30,189,2.6
3,1807,0,1,155,974,9,3,0,1,0,1,0,0,8,1,1,323,13,970,2.0
5,826,17,1,117,1183,15,14,0,0,14,1,1,1,2,0,1,1907,57,1077,2.4
19,1002,18,1,185,512,10,7,0,0,16,1,0,0,6,1,1,961,11,285,2.7
8,1625,17,1,107,1219,16,3,0,0,2,1,0,1,8,0,1,670,50,8,0.5
20,1162,1,1,114,997,5,0,0,0,0,1,1,0,7,0,0,1652,56,56,2.0
2,1583,16,1,148,1651,17,13,0,0,11,0,2,1,7,1,1,1704,14,942,2.1
13,1715,17,1,83,1615,17,6,0,0,4,1,0,0,8,0,1,625,31,638,1.0
4,1600,16,1,94,1710,9,5,0,1,1,1,2,0,4,0,0,2073,16,1315,0.5
14,1161,12,1,126,1169,6,4,0,0,0,1,3,0,8,1,1,3336,21,308,1.3
12,1113,10,1,145,1312,11,2,0,0,0,0,0,0,1,1,1,277,25,1047,0.6
3,623,7,1,102,1781,16,13,0,0,1,1,3,1,8,1,0,3537,3,1749,0.9
7,1592,17,1,181,522,19,8,0,0,6,1,1,0,2,0,0,2103,50,510,2.1
19,1692,12,1,176,1996,16,7,0,0,3,1,1,1,6,0,0,1354,61,975,2.1
11,916,1,1,82,1393,11,10,0,1,0,1,1,1,4,0,0,1659,47,1147,0.5
7,625,8,1,183,842,9,1,0,1,5,1,2,1,4,1,1,3323,10,635,1.2
3,1983,10,0,87,676,9,4,1,1,3,0,2,1,6,1,1,2775,43,349,0.5
8,688,20,0,109,1957,12,7,0,1,9,0,1,1,5,0,0,1382,40,376,2.5
17,1974,12,0,145,1496,6,1,0,0,9,0,1,0,6,0,1,1433,10,530,0.5
13,984,17,1,98,1611,16,8,0,1,13,1,0,1,7,0,0,898,42,1036,0.5
7,1154,2,1,181,1499,5,3,0,0,0,1,0,0,8,1,1,978,49,541,1.2
7,1496,5,0,182,741,16,0,0,1,4,0,0,1,5,1,1,854,42,96,2.0
19,1101,7,0,148,1269,12,6,0,1,0,0,1,0,2,1,0,2196,31,387,1.8
12,1310,0,1,100,1919,7,0,0,1,0,1,3,1,4,0,1,3845,51,178,2.2
15,1413,6,1,104,1994,17,8,0,0,4,1,3,1,5,1,1,2973,45,1949,0.5
11,1472,6,1,169,892,6,1,0,1,4,1,0,0,2,0,0,797,20,443,3.0
2,1483,2,1,176,758,15,13,0,1,1,1,1,0,7,0,0,1851,54,531,2.1
19,641,3,1,192,759,7,5,0,1,0,1,2,1,1,1,0,3595,7,417,1.1
16,1595,19,0,121,655,15,1,0,1,7,0,3,1,8,0,0,3608,12,344,2.6
17,1623,12,1,120,1832,12,10,0,1,6,1,2,1,7,0,0,1510,61,1568,1.2
19,832,0,1,93,1366,8,0,0,1,0,1,3,0,6,0,0,3317,46,820,1.1
19,801,4,0,165,879,17,4,0,0,2,0,1,1,7,1,1,1617,63,650,2.2
16,1269,17,0,180,1036,10,9,1,0,16,0,2,1,8,1,1,2341,41,406,2.8
10,965,14,0,109,998,9,8,1,1,5,0,0,1,2,0,1,1138,13,130,1.5
13,1027,4,0,102,714,8,5,0,1,0,0,1,1,5,1,0,1732,63,152,2.2
14,609,4,1,93,1948,11,10,0,1,3,0,1,0,4,1,0,1866,26,938,0.5
13,1986,9,1,95,774,5,0,0,0,7,0,3,0,3,0,0,3165,51,342,0.5
15,1519,10,1,200,1239,11,10,0,1,0,0,2,0,1,0,0,2912,32,168,2.1
18,560,15,0,146,1903,17,16,1,1,14,0,1,0,8,1,0,2360,23,356,0.5
10,715,6,0,160,562,14,2,0,0,4,0,2,0,4,0,1,3709,48,21,2.3
19,1644,0,1,137,791,7,4,1,0,0,1,2,0,8,0,0,2360,44,358,2.8
11,1882,13,0,140,652,17,1,0,0,8,0,2,1,2,1,1,2500,47,119,1.3
12,1375,7,1,147,679,8,0,0,0,2,0,3,0,6,1,0,3847,20,596,2.9
5,1511,18,1,114,1982,10,0,0,0,3,0,3,0,3,0,1,3746,21,1455,2.5
16,1501,15,1,187,1056,13,12,0,1,12,1,2,0,1,1,0,2487,2,198,1.1
6,1994,4,1,88,711,11,8,0,1,2,1,0,1,8,0,1,454,7,667,0.8
16,1361,2,0,169,1382,8,7,1,0,1,0,2,1,5,1,0,2495,47,881,1.4
7,1191,9,1,89,807,19,18,0,0,6,1,0,0,6,0,0,824,46,42,0.8
4,1259,0,1,97,1989,17,13,0,0,0,0,0,0,2,1,1,340,13,1210,1.2
20,769,19,1,112,1780,15,8,0,0,12,1,0,0,4,1,1,941,54,1385,0.5
10,569,19,1,170,1159,8,7,0,1,10,1,1,1,3,0,1,2351,4,351,0.5
4,1286,18,1,98,662,10,5,0,1,10,1,0,1,2,0,0,424,16,18,2.3
4,592,10,0,103,970,5,0,0,0,1,0,0,0,7,1,1,1507,52,332,0.8
19,1747,19,1,94,1131,17,2,0,1,6,1,2,1,3,0,0,2362,48,947,0.9
13,864,7,1,103,1805,12,8,0,1,3,1,1,0,3,1,0,1904,35,663,1.7
18,1179,17,0,154,1429,8,7,0,0,1,0,0,1,5,1,0,543,5,913,0.8
13,1703,0,1,192,1235,5,4,0,0,0,1,0,1,1,1,0,1046,22,286,0.5
20,1883,10,1,95,791,16,15,0,1,6,1,3,1,2,1,1,3724,30,531,2.7
20,1493,16,0,102,1414,19,15,0,1,13,0,2,0,5,1,1,2083,53,240,1.5
3,1940,1,1,194,1809,19,18,0,1,0,1,1,1,4,1,1,820,5,588,1.0
7,724,0,1,187,1754,7,6,0,0,0,0,2,0,7,0,1,2311,44,1273,2.7
20,1005,17,0,133,1556,17,0,0,1,0,0,3,0,8,1,0,3884,46,176,0.5
11,1732,9,1,119,881,16,7,0,0,4,1,1,1,8,1,0,1308,12,824,1.1
11,1090,8,1,128,1670,17,3,0,0,1,1,3,1,8,1,0,3839,8,1217,2.3
6,797,6,0,90,1413,9,2,0,1,4,0,0,1,4,0,1,590,38,763,2.9
15,1695,9,1,200,1898,16,13,0,1,6,1,1,0,3,1,1,446,46,1791,0.5
19,1163,20,1,133,1076,14,0,0,0,6,0,1,1,5,0,0,1568,2,919,1.9
19,1023,7,1,80,1744,10,0,0,1,5,1,1,1,8,1,1,2086,30,5,2.3
15,1821,14,1,141,1212,8,2,0,1,13,1,1,1,2,0,0,1411,44,1208,1.2
4,1314,12,1,155,577,10,4,0,1,8,1,0,0,4,1,1,626,41,113,2.9
2,1825,18,1,157,1773,12,4,0,0,13,1,3,0,4,1,1,3130,17,1621,1.1
5,1829,15,1,91,1919,16,6,0,1,8,0,3,1,5,1,0,3142,59,1457,2.1
19,686,15,0,91,1392,7,6,0,1,11,0,0,1,6,0,0,570,3,1109,0.5
5,1039,13,0,125,618,14,8,0,1,11,0,2,1,8,1,0,3105,56,497,2.7
12,808,1,1,192,1891,15,9,0,0,0,0,3,0,4,1,1,3762,8,618,0.5
7,1188,2,0,198,1469,12,7,0,1,0,0,0,1,6,0,1,485,54,1150,1.5
2,589,10,1,160,815,13,7,0,0,1,0,1,1,4,1,1,2113,61,429,2.3
13,1156,16,1,173,1913,16,15,0,0,1,1,2,1,3,1,1,2735,30,945,2.7
13,1270,6,1,101,845,5,3,0,1,2,1,3,1,7,0,1,3770,32,299,0.6
5,920,14,0,115,1078,10,7,0,1,5,0,0,0,7,1,1,785,25,209,2.1
3,822,20,1,157,860,10,1,0,0,0,1,3,1,6,0,0,3846,51,667,0.5
17,1445,6,1,82,1393,17,16,0,1,2,0,3,0,2,1,1,3480,37,527,2.2
7,768,1,0,159,991,19,1,0,0,0,0,0,0,2,1,1,1145,19,637,0.5
4,626,9,1,109,1759,6,1,0,0,3,1,0,1,2,1,1,1077,11,737,2.8
5,1719,7,0,122,904,6,3,0,0,0,0,0,1,8,0,0,462,12,240,2.0
20,1604,2,1,93,1156,15,9,0,1,0,1,1,1,5,0,1,1464,63,641,1.9
12,1137,19,1,196,1179,13,5,1,1,18,0,3,1,3,1,0,3616,7,942,1.0
8,1043,17,1,83,893,5,3,0,0,3,0,0,0,8,0,0,1183,29,887,2.7
20,534,1,1,189,1199,16,12,1,0,0,1,3,0,5,0,1,3926,16,393,0.5
2,504,10,1,163,1539,17,11,0,0,2,0,2,1,2,0,1,2378,54,1207,2.8
14,1786,15,1,115,912,18,0,1,0,6,0,3,0,4,0,0,3038,14,616,2.6
20,672,20,1,194,1127,14,10,0,0,13,0,0,1,5,1,1,1457,61,724,0.6
3,1526,8,1,117,751,18,10,0,1,1,1,2,0,7,0,0,2227,23,718,2.1
6,880,15,0,172,1302,8,7,0,1,1,0,2,0,8,1,1,3132,44,436,0.5
11,1588,20,1,148,822,5,3,0,0,12,1,2,1,5,0,0,2506,4,146,2.5
9,1884,4,1,149,1179,15,8,0,1,3,0,1,0,6,1,1,1396,24,1168,1.0
8,1987,7,1,181,1516,18,5,1,1,3,1,3,1,3,1,0,3117,53,1052,0.5
5,732,7,1,163,1836,12,2,0,0,5,1,3,1,8,1,0,3883,32,1661,1.3
13,675,15,1,144,757,7,0,0,0,10,0,0,0,5,1,0,1735,60,192,2.3
19,840,7,0,150,1591,10,8,0,1,6,0,2,0,6,0,1,2072,33,1482,0.9
10,808,15,1,105,529,15,5,0,0,3,0,0,1,8,1,1,1082,46,119,0.5
10,1178,17,1,84,1352,16,14,0,1,6,0,2,0,3,0,1,2492,57,96,2.2
6,1478,17,0,99,882,5,2,0,0,12,0,1,1,5,1,1,1141,48,694,0.8
12,1030,8,1,147,551,8,6,0,0,4,1,2,1,1,1,0,2800,37,503,0.5
13,1831,5,1,150,1381,17,7,0,1,2,0,3,0,5,1,1,3834,43,611,1.4
6,946,10,1,186,891,7,3,0,0,9,0,0,1,6,1,0,1637,26,273,1.4
20,1442,19,1,192,687,6,5,0,1,0,0,1,0,3,0,1,2227,27,231,1.0
4,1253,19,1,152,714,15,0,0,1,5,1,1,1,2,0,1,1878,5,685,0.5
14,1813,8,1,198,1306,9,3,0,1,0,1,0,1,3,0,1,759,5,338,0.6
8,558,4,1,142,1605,10,5,0,1,1,1,0,1,5,1,0,392,49,997,2.8
15,1753,11,1,191,1983,8,2,0,1,4,0,1,0,4,1,0,1112,40,1652,0.7
20,1271,1,0,161,1788,15,13,0,1,0,0,1,0,1,0,1,892,2,1260,1.5
9,1062,4,0,151,1435,14,2,0,0,3,0,0,0,3,0,0,911,45,798,1.5
20,1042,18,1,93,1705,18,0,0,1,16,1,3,0,7,1,1,3215,50,727,2.7
6,797,2,1,144,1167,9,5,0,0,0,0,1,0,7,0,1,2216,37,206,2.2
18,1369,7,0,162,727,18,4,0,1,6,0,3,1,1,1,1,3856,34,553,1.8
8,1149,5,1,106,1675,17,14,0,0,4,0,3,1,6,0,0,3755,30,1617,2.2
20,1945,5,0,112,1540,18,7,0,0,3,0,3,0,6,1,0,3322,26,1064,1.2
13,1354,6,1,136,918,5,1,0,1,3,1,1,1,4,0,1,2090,26,297,0.7
18,1800,12,0,87,1108,14,10,0,0,5,0,0,1,1,1,0,656,53,191,3.0
11,1661,10,0,172,1634,12,6,1,1,5,0,3,0,5,1,1,2676,23,846,1.9
6,528,15,1,142,637,9,8,0,1,12,1,2,0,2,0,0,3256,6,574,1.7
6,1545,20,1,173,1352,14,9,0,0,15,1,3,0,5,1,1,3197,35,115,1.3
15,506,7,1,159,1025,13,10,0,0,6,1,2,0,1,0,0,2965,41,875,1.6
18,1600,9,0,88,1713,10,3,0,0,1,0,1,0,6,1,1,1179,19,831,2.5
12,1254,10,1,149,1021,7,4,0,1,0,1,2,1,1,0,0,3011,44,204,2.3
20,1732,3,0,172,656,17,11,0,1,2,0,3,0,5,1,0,3940,61,201,0.8
14,918,5,1,123,671,17,4,0,1,1,0,1,0,7,0,1,1652,8,653,0.9
15,1880,14,0,200,1983,17,7,0,1,11,0,2,1,4,0,0,1930,35,930,2.0
6,1087,9,1,166,589,14,6,0,0,0,1,0,0,3,1,0,690,16,295,1.3
15,835,7,1,101,1604,13,5,0,1,2,0,0,0,4,1,1,1181,7,323,1.1
2,671,19,1,95,1617,13,4,0,0,7,1,2,0,6,0,0,2278,2,614,2.9
9,1659,18,0,88,1515,12,0,0,1,2,0,0,1,7,1,0,545,41,787,2.5
12,635,13,1,97,989,13,12,0,0,1,1,1,1,5,0,1,2107,50,193,0.6
7,818,15,1,177,510,12,6,0,1,14,0,0,0,6,1,0,546,43,111,1.3
12,1195,14,1,110,1652,9,3,0,1,1,1,0,1,2,0,0,504,20,1580,2.8
11,1820,10,0,163,1884,11,9,0,0,5,0,2,1,7,0,0,2481,51,202,1.4
8,1631,16,1,166,1735,12,3,0,1,2,1,2,0,2,0,0,2173,13,960,0.5
3,798,12,1,110,1951,12,2,0,0,6,1,1,0,2,0,1,1647,21,661,0.6
8,999,17,0,132,1970,7,0,0,1,6,0,1,0,1,0,0,1598,49,608,1.7
15,767,10,0,175,1517,10,0,0,1,4,0,0,0,4,0,0,527,28,344,1.5
11,657,8,1,110,1905,6,1,0,1,2,0,0,1,8,0,1,783,21,705,1.9
16,999,19,1,199,1616,14,11,0,1,11,1,2,0,4,0,1,2593,64,1397,2.9
7,769,1,0,182,874,5,2,0,0,0,0,3,1,5,0,1,3946,9,248,2.9
19,1925,11,1,175,1087,7,3,0,1,0,1,2,0,8,0,1,2173,16,983,3.0
3,1497,20,1,153,977,9,0,0,0,4,1,3,1,8,1,1,3696,10,98,0.9
6,767,17,1,185,1000,6,1,0,1,16,1,1,0,6,1,0,2445,19,271,1.9
3,722,20,0,93,1371,13,6,1,0,12,0,1,0,6,0,0,2359,12,138,1.1
4,634,12,1,192,1853,18,11,0,0,5,0,3,1,1,1,0,3242,41,1362,0.8
7,1021,6,1,136,1988,17,3,0,1,0,1,2,1,3,0,1,2631,53,905,0.5
9,877,0,1,195,1985,11,8,0,1,0,1,1,0,7,1,1,2004,17,1064,1.5
2,759,8,1,162,1317,6,2,0,0,3,1,0,0,2,0,0,968,39,110,2.5
4,706,19,1,108,938,8,7,0,0,13,1,1,0,3,1,0,2419,31,543,0.5
15,1147,13,1,158,1134,18,3,0,0,11,0,2,0,6,1,1,2627,28,1085,0.8
12,1628,13,1,136,1713,17,11,0,1,11,0,3,1,2,1,1,3358,56,500,1.8
10,1572,8,1,157,1937,12,8,0,0,0,1,3,0,7,0,0,2462,58,1109,0.6
15,1439,17,1,147,932,19,12,0,0,12,1,1,0,1,1,0,1790,20,626,0.9
