Unnamed: 0,index,talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,hgv,price_range,blue,n_cores,wifi,dual_sim,ram,werf,int_memory,px_height,clock_speed
7566,2240,12.0,1034.0,20.0,0.0,120.0,1199.0,17.0,1.0,0.7,1.0,6.0,0.0,12.0,3.0,1.0,7.0,1.0,1.0,3625.0,9156615,37.0,707.0,2.7
7577,982,12.0,1035.0,3.0,1.0,99.0,1960.0,14.0,5.0,0.5,1.0,2.0,1.0,12.0,3.0,0.0,3.0,0.0,1.0,3506.0,9156615,44.0,236.0,0.6
7580,780,2.0,1042.0,16.0,1.0,139.0,1018.0,18.0,0.0,0.6,0.0,15.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,2826.0,9156615,11.0,68.0,2.2
7583,846,8.0,1489.0,16.0,0.0,200.0,812.0,7.0,6.0,0.6,0.0,8.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,776.0,9156615,32.0,172.0,2.4
7590,1003,12.0,1402.0,12.0,1.0,87.0,1767.0,17.0,0.0,0.3,0.0,3.0,0.0,12.0,0.0,1.0,7.0,1.0,1.0,347.0,9156615,46.0,1081.0,0.6
7594,1684,19.0,1035.0,15.0,1.0,178.0,1171.0,12.0,4.0,0.3,0.0,14.0,1.0,19.0,3.0,0.0,2.0,0.0,1.0,3991.0,9156615,49.0,574.0,0.5
7599,89,11.0,1309.0,14.0,1.0,100.0,1402.0,10.0,1.0,0.5,0.0,0.0,0.0,11.0,2.0,0.0,4.0,1.0,1.0,2334.0,9156615,33.0,557.0,1.1
7601,722,13.0,1156.0,9.0,0.0,89.0,1262.0,16.0,6.0,0.1,1.0,6.0,0.0,13.0,1.0,0.0,7.0,1.0,0.0,1796.0,9156615,61.0,1214.0,0.5
7611,2104,12.0,1265.0,16.0,0.0,182.0,836.0,5.0,0.0,0.7,0.0,7.0,0.0,12.0,1.0,0.0,5.0,1.0,0.0,1362.0,9156615,49.0,690.0,1.5
7613,2166,6.0,1281.0,6.0,0.0,148.0,1617.0,12.0,1.0,0.3,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1129.0,9156615,28.0,1285.0,2.3
7626,695,7.0,560.0,12.0,1.0,81.0,1327.0,11.0,10.0,0.3,0.0,6.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,2167.0,9156615,57.0,80.0,2.0
7630,728,15.0,1945.0,10.0,0.0,113.0,895.0,6.0,1.0,0.7,0.0,4.0,0.0,15.0,3.0,0.0,3.0,0.0,0.0,3015.0,9156615,21.0,280.0,1.6
7643,681,2.0,1694.0,7.0,1.0,102.0,549.0,17.0,5.0,0.3,1.0,0.0,1.0,2.0,2.0,1.0,7.0,0.0,0.0,2298.0,9156615,34.0,377.0,0.6
7647,915,8.0,1265.0,5.0,1.0,90.0,687.0,16.0,11.0,0.5,0.0,4.0,1.0,8.0,1.0,0.0,1.0,1.0,1.0,1518.0,9156615,49.0,275.0,0.6
7654,2445,5.0,1035.0,10.0,1.0,173.0,1709.0,17.0,8.0,1.0,1.0,8.0,0.0,5.0,1.0,1.0,6.0,0.0,1.0,2002.0,9156615,11.0,831.0,1.9
7663,1550,2.0,1280.0,1.0,1.0,108.0,588.0,6.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,1.0,0.0,2335.0,9156615,39.0,356.0,1.3
7666,2148,7.0,1210.0,0.0,0.0,93.0,1462.0,17.0,9.0,0.1,0.0,0.0,0.0,7.0,2.0,0.0,5.0,0.0,0.0,2394.0,9156615,63.0,1177.0,0.5
7682,831,8.0,1808.0,16.0,0.0,92.0,1208.0,9.0,1.0,0.5,0.0,1.0,0.0,8.0,3.0,1.0,2.0,1.0,1.0,2736.0,9156615,31.0,714.0,0.5
7685,985,6.0,1068.0,15.0,1.0,124.0,1910.0,12.0,8.0,0.5,1.0,9.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,550.0,9156615,51.0,1405.0,0.7
7688,753,12.0,1996.0,9.0,1.0,122.0,1445.0,8.0,7.0,0.4,0.0,5.0,1.0,12.0,2.0,0.0,4.0,1.0,0.0,2236.0,9156615,51.0,671.0,2.5
7690,1368,12.0,541.0,17.0,0.0,200.0,1226.0,11.0,2.0,0.4,0.0,4.0,0.0,12.0,0.0,1.0,8.0,0.0,0.0,403.0,9156615,51.0,1012.0,2.3
7700,1942,7.0,1279.0,6.0,1.0,105.0,1633.0,7.0,2.0,0.5,0.0,5.0,1.0,7.0,1.0,1.0,6.0,0.0,0.0,1150.0,9156615,7.0,560.0,2.5
7701,1619,17.0,1641.0,7.0,1.0,97.0,1994.0,13.0,6.0,0.7,0.0,6.0,0.0,17.0,2.0,0.0,8.0,1.0,0.0,1695.0,9156615,48.0,224.0,1.1
7711,1189,7.0,511.0,10.0,1.0,180.0,759.0,8.0,3.0,0.7,0.0,1.0,1.0,7.0,2.0,0.0,2.0,1.0,1.0,3865.0,9156615,52.0,24.0,0.7
7714,1474,18.0,1617.0,20.0,0.0,113.0,676.0,13.0,1.0,0.9,0.0,14.0,0.0,18.0,3.0,1.0,6.0,0.0,0.0,3685.0,9156615,29.0,283.0,2.6
7719,1653,9.0,1190.0,1.0,0.0,93.0,1646.0,13.0,7.0,0.2,0.0,0.0,0.0,9.0,3.0,0.0,5.0,1.0,1.0,3610.0,9156615,40.0,1399.0,2.0
7727,1081,2.0,530.0,2.0,0.0,118.0,1090.0,16.0,11.0,0.9,1.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,1229.0,9156615,40.0,818.0,2.6
7728,543,4.0,1590.0,18.0,1.0,160.0,963.0,11.0,4.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,5.0,1.0,1.0,1701.0,9156615,21.0,920.0,1.9
7731,1244,3.0,718.0,13.0,1.0,113.0,1387.0,11.0,9.0,0.8,1.0,10.0,0.0,3.0,1.0,0.0,6.0,0.0,0.0,1824.0,9156615,59.0,1185.0,2.8
7741,970,3.0,904.0,9.0,1.0,102.0,760.0,7.0,0.0,0.2,0.0,5.0,1.0,3.0,1.0,0.0,8.0,1.0,1.0,1846.0,9156615,14.0,56.0,1.6
7745,674,7.0,1034.0,4.0,1.0,190.0,1293.0,15.0,1.0,0.3,0.0,2.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,969.0,9156615,45.0,182.0,2.6
7750,1206,16.0,1816.0,2.0,0.0,186.0,1089.0,11.0,7.0,0.1,0.0,0.0,0.0,16.0,3.0,1.0,5.0,1.0,1.0,3637.0,9156615,50.0,800.0,1.6
7753,716,18.0,863.0,13.0,1.0,133.0,1799.0,10.0,2.0,0.7,0.0,5.0,1.0,18.0,0.0,0.0,4.0,1.0,1.0,520.0,9156615,6.0,717.0,1.6
7754,204,8.0,1472.0,19.0,1.0,168.0,1052.0,19.0,15.0,0.1,0.0,6.0,0.0,8.0,2.0,1.0,6.0,0.0,0.0,2677.0,9156615,61.0,710.0,2.3
7756,840,5.0,1973.0,6.0,1.0,152.0,1181.0,9.0,0.0,0.8,0.0,5.0,1.0,5.0,2.0,0.0,4.0,0.0,1.0,1993.0,9156615,39.0,792.0,1.6
7757,1178,4.0,909.0,10.0,1.0,97.0,773.0,12.0,0.0,0.4,1.0,9.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,594.0,9156615,30.0,290.0,0.5
7764,653,8.0,571.0,20.0,1.0,186.0,1282.0,13.0,5.0,0.2,1.0,8.0,0.0,8.0,1.0,0.0,7.0,0.0,1.0,2598.0,9156615,35.0,177.0,1.6
7765,1777,14.0,843.0,4.0,0.0,119.0,732.0,17.0,8.0,0.9,0.0,1.0,0.0,14.0,1.0,0.0,7.0,1.0,1.0,1734.0,9156615,16.0,593.0,1.3
7771,1188,15.0,732.0,11.0,1.0,188.0,1554.0,19.0,3.0,0.6,1.0,7.0,1.0,15.0,3.0,1.0,7.0,1.0,1.0,3681.0,9156615,39.0,1163.0,2.3
7782,1085,7.0,1741.0,3.0,1.0,140.0,755.0,13.0,10.0,0.1,1.0,1.0,1.0,7.0,2.0,1.0,5.0,1.0,0.0,2575.0,9156615,55.0,719.0,0.5
7783,1432,12.0,630.0,13.0,1.0,180.0,1448.0,12.0,8.0,0.5,0.0,9.0,1.0,12.0,0.0,0.0,8.0,0.0,0.0,1212.0,9156615,14.0,66.0,2.0
7802,2095,14.0,609.0,4.0,1.0,93.0,1948.0,11.0,10.0,0.3,1.0,3.0,0.0,14.0,1.0,0.0,4.0,1.0,0.0,1866.0,9156615,26.0,938.0,0.5
7806,2207,13.0,1414.0,6.0,0.0,180.0,1118.0,16.0,12.0,0.5,1.0,5.0,0.0,13.0,3.0,1.0,2.0,0.0,1.0,3490.0,9156615,44.0,44.0,1.5
7812,902,17.0,1698.0,18.0,1.0,105.0,1819.0,5.0,3.0,0.4,0.0,10.0,1.0,17.0,2.0,0.0,2.0,1.0,0.0,1656.0,9156615,26.0,485.0,2.5
7813,962,7.0,1660.0,6.0,0.0,184.0,1165.0,12.0,0.0,0.8,0.0,4.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,1531.0,9156615,7.0,76.0,2.8
7817,591,15.0,1658.0,5.0,1.0,182.0,522.0,10.0,1.0,0.7,0.0,0.0,1.0,15.0,3.0,1.0,1.0,1.0,0.0,3483.0,9156615,39.0,410.0,1.4
7827,2223,8.0,1144.0,11.0,0.0,189.0,724.0,16.0,0.0,0.4,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,3252.0,9156615,21.0,159.0,1.5
7830,1144,10.0,1285.0,2.0,1.0,140.0,500.0,8.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,7.0,0.0,0.0,2094.0,9156615,51.0,475.0,2.4
7838,315,13.0,1126.0,17.0,1.0,165.0,1726.0,14.0,1.0,0.9,0.0,3.0,0.0,13.0,3.0,0.0,8.0,0.0,0.0,3739.0,9156615,49.0,114.0,0.7
7847,2313,12.0,1577.0,4.0,1.0,197.0,1737.0,19.0,6.0,0.3,0.0,0.0,1.0,12.0,2.0,0.0,5.0,0.0,1.0,2060.0,9156615,42.0,1045.0,0.5
7848,1562,2.0,1325.0,10.0,1.0,146.0,695.0,17.0,10.0,0.1,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2328.0,9156615,50.0,499.0,1.9
7852,504,9.0,1661.0,0.0,1.0,119.0,861.0,9.0,2.0,0.3,1.0,0.0,0.0,9.0,0.0,1.0,2.0,1.0,0.0,591.0,9156615,29.0,536.0,1.4
7860,1936,5.0,1035.0,15.0,0.0,157.0,1912.0,14.0,4.0,0.2,1.0,1.0,0.0,5.0,3.0,1.0,5.0,1.0,0.0,3548.0,9156615,40.0,757.0,2.7
7870,1427,14.0,1489.0,1.0,1.0,169.0,1759.0,9.0,3.0,0.4,0.0,0.0,0.0,14.0,1.0,0.0,3.0,1.0,1.0,1663.0,9156615,9.0,923.0,2.1
7873,1311,2.0,643.0,9.0,1.0,156.0,1400.0,13.0,6.0,0.8,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2096.0,9156615,23.0,314.0,0.7
7877,1661,15.0,1902.0,11.0,1.0,155.0,877.0,14.0,10.0,0.2,1.0,10.0,0.0,15.0,1.0,0.0,4.0,0.0,0.0,940.0,9156615,13.0,766.0,0.5
7884,2027,12.0,1137.0,19.0,1.0,196.0,1179.0,13.0,5.0,1.0,1.0,18.0,0.0,12.0,3.0,1.0,3.0,1.0,0.0,3616.0,9156615,7.0,942.0,1.0
7891,335,12.0,803.0,1.0,0.0,106.0,935.0,18.0,15.0,0.3,1.0,0.0,0.0,12.0,2.0,0.0,4.0,0.0,1.0,2801.0,9156615,18.0,627.0,0.8
7897,741,17.0,1972.0,1.0,0.0,102.0,1648.0,16.0,0.0,0.7,0.0,0.0,0.0,17.0,3.0,0.0,2.0,0.0,1.0,2870.0,9156615,37.0,715.0,1.2
7919,1931,9.0,1854.0,0.0,1.0,195.0,718.0,14.0,12.0,0.4,0.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,1675.0,9156615,33.0,665.0,0.9
7938,1017,10.0,1221.0,7.0,1.0,139.0,1976.0,13.0,11.0,0.5,1.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,0.0,2438.0,9156615,28.0,1895.0,0.5
7944,1994,3.0,858.0,2.0,1.0,84.0,1416.0,17.0,16.0,0.1,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3978.0,9156615,50.0,528.0,2.2
7950,1794,14.0,1494.0,9.0,1.0,129.0,1177.0,13.0,1.0,0.4,0.0,2.0,1.0,14.0,3.0,0.0,2.0,0.0,0.0,3202.0,9156615,47.0,207.0,1.9
7951,2366,16.0,1708.0,19.0,1.0,109.0,517.0,6.0,4.0,0.1,1.0,18.0,1.0,16.0,3.0,1.0,1.0,1.0,1.0,3388.0,9156615,49.0,233.0,2.4
7952,383,16.0,864.0,1.0,1.0,187.0,1670.0,18.0,2.0,0.7,1.0,0.0,1.0,16.0,2.0,1.0,2.0,1.0,1.0,3121.0,9156615,54.0,127.0,3.0
7954,2394,12.0,1450.0,17.0,0.0,131.0,1882.0,15.0,9.0,0.6,0.0,9.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,575.0,9156615,19.0,707.0,2.7
7955,2486,8.0,969.0,7.0,1.0,158.0,909.0,9.0,1.0,0.6,0.0,2.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,641.0,9156615,44.0,167.0,1.8
7957,2084,2.0,1934.0,17.0,1.0,103.0,1299.0,13.0,9.0,0.1,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2940.0,9156615,46.0,619.0,2.6
7958,1101,20.0,1672.0,20.0,1.0,174.0,1896.0,17.0,4.0,0.7,1.0,13.0,1.0,20.0,1.0,1.0,1.0,0.0,1.0,1267.0,9156615,32.0,1281.0,0.5
7959,575,14.0,1197.0,10.0,1.0,129.0,1710.0,19.0,7.0,0.1,1.0,9.0,0.0,14.0,2.0,1.0,5.0,1.0,1.0,2885.0,9156615,20.0,214.0,0.5
7961,81,16.0,999.0,19.0,1.0,199.0,1616.0,14.0,11.0,0.2,1.0,11.0,1.0,16.0,2.0,0.0,4.0,0.0,1.0,2593.0,9156615,64.0,1397.0,2.9
7962,2231,11.0,1882.0,13.0,0.0,140.0,652.0,17.0,1.0,0.2,0.0,8.0,0.0,11.0,2.0,1.0,2.0,1.0,1.0,2500.0,9156615,47.0,119.0,1.3
7965,2128,6.0,1313.0,6.0,0.0,105.0,1308.0,11.0,10.0,0.4,1.0,4.0,0.0,6.0,3.0,1.0,1.0,1.0,1.0,3791.0,9156615,9.0,416.0,1.8
7968,1344,16.0,1429.0,9.0,1.0,151.0,1552.0,6.0,1.0,0.9,0.0,8.0,0.0,16.0,1.0,0.0,5.0,0.0,0.0,1817.0,9156615,42.0,670.0,0.6
7979,1303,20.0,888.0,17.0,1.0,198.0,1683.0,12.0,1.0,0.4,0.0,2.0,1.0,20.0,3.0,0.0,2.0,0.0,1.0,3407.0,9156615,33.0,327.0,2.6
7994,1747,10.0,618.0,20.0,1.0,188.0,1586.0,19.0,2.0,0.2,1.0,11.0,1.0,10.0,2.0,0.0,3.0,0.0,0.0,2339.0,9156615,45.0,1175.0,1.1
7998,1168,14.0,1250.0,20.0,0.0,182.0,1011.0,14.0,1.0,0.2,0.0,8.0,0.0,14.0,1.0,1.0,7.0,0.0,0.0,1882.0,9156615,44.0,703.0,1.4
7999,90,16.0,1724.0,5.0,1.0,177.0,1924.0,19.0,3.0,0.5,1.0,2.0,1.0,16.0,3.0,0.0,3.0,0.0,1.0,2822.0,9156615,57.0,1605.0,2.0
8001,1411,10.0,714.0,2.0,0.0,145.0,1527.0,12.0,10.0,0.3,1.0,1.0,0.0,10.0,1.0,1.0,4.0,1.0,0.0,2302.0,9156615,30.0,643.0,0.5
8002,676,12.0,1027.0,7.0,1.0,103.0,1747.0,17.0,12.0,0.9,0.0,2.0,1.0,12.0,3.0,0.0,2.0,0.0,0.0,3786.0,9156615,64.0,1698.0,0.5
8004,1582,8.0,1171.0,19.0,0.0,167.0,755.0,6.0,5.0,0.3,0.0,2.0,0.0,8.0,0.0,1.0,7.0,0.0,1.0,263.0,9156615,19.0,248.0,1.7
8021,2199,16.0,768.0,20.0,1.0,113.0,515.0,19.0,3.0,0.1,0.0,16.0,1.0,16.0,0.0,1.0,1.0,1.0,0.0,952.0,9156615,56.0,418.0,0.9
8022,767,8.0,1853.0,13.0,1.0,197.0,1005.0,10.0,2.0,0.3,0.0,1.0,0.0,8.0,2.0,0.0,6.0,1.0,1.0,1973.0,9156615,27.0,985.0,0.5
8025,519,13.0,1928.0,20.0,1.0,187.0,1580.0,7.0,2.0,1.0,1.0,9.0,1.0,13.0,3.0,1.0,3.0,1.0,0.0,3777.0,9156615,19.0,691.0,1.8
8032,1106,3.0,1266.0,2.0,1.0,86.0,1595.0,16.0,8.0,0.4,1.0,1.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,398.0,9156615,18.0,1187.0,2.6
8033,941,4.0,743.0,1.0,1.0,95.0,1659.0,19.0,10.0,0.3,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,316.0,9156615,33.0,1587.0,0.5
8035,830,18.0,571.0,8.0,1.0,141.0,783.0,7.0,5.0,0.5,0.0,1.0,1.0,18.0,1.0,0.0,3.0,0.0,0.0,2587.0,9156615,43.0,224.0,0.6
8036,1533,2.0,642.0,10.0,1.0,86.0,1775.0,9.0,2.0,0.8,1.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,435.0,9156615,38.0,887.0,0.5
8040,1105,5.0,1510.0,13.0,0.0,138.0,1170.0,18.0,6.0,0.7,0.0,11.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,887.0,9156615,47.0,118.0,2.5
8041,562,15.0,1758.0,14.0,1.0,190.0,1864.0,6.0,2.0,0.6,0.0,11.0,1.0,15.0,2.0,1.0,8.0,0.0,0.0,1897.0,9156615,13.0,762.0,0.5
8046,694,19.0,1310.0,14.0,0.0,105.0,1016.0,13.0,12.0,0.4,0.0,0.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,1301.0,9156615,33.0,806.0,1.4
8049,601,9.0,1595.0,20.0,1.0,85.0,1838.0,14.0,10.0,0.7,0.0,0.0,1.0,9.0,3.0,1.0,4.0,1.0,1.0,3881.0,9156615,44.0,1024.0,0.8
8061,1196,19.0,1735.0,17.0,1.0,140.0,876.0,17.0,15.0,0.1,0.0,16.0,0.0,19.0,2.0,0.0,2.0,1.0,1.0,2392.0,9156615,34.0,149.0,1.8
8063,399,7.0,1868.0,4.0,1.0,169.0,660.0,8.0,3.0,0.2,1.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,3131.0,9156615,42.0,347.0,2.0
8073,848,14.0,825.0,18.0,0.0,94.0,783.0,11.0,4.0,0.4,1.0,11.0,0.0,14.0,0.0,1.0,3.0,0.0,0.0,716.0,9156615,38.0,540.0,1.5
8085,1419,17.0,820.0,4.0,0.0,160.0,694.0,17.0,7.0,0.3,0.0,2.0,0.0,17.0,0.0,0.0,4.0,1.0,1.0,1284.0,9156615,58.0,468.0,0.5
8089,588,20.0,1966.0,18.0,0.0,185.0,1987.0,11.0,2.0,0.9,1.0,2.0,0.0,20.0,2.0,1.0,8.0,0.0,1.0,1185.0,9156615,40.0,1197.0,1.4
8097,540,15.0,504.0,9.0,1.0,166.0,1665.0,17.0,15.0,0.1,0.0,5.0,0.0,15.0,0.0,1.0,1.0,1.0,1.0,701.0,9156615,16.0,767.0,0.5
8099,667,8.0,600.0,7.0,1.0,191.0,1465.0,12.0,7.0,0.8,0.0,1.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0,3393.0,9156615,48.0,501.0,0.5
8104,2042,16.0,1814.0,2.0,1.0,141.0,786.0,18.0,12.0,0.4,0.0,1.0,1.0,16.0,3.0,0.0,2.0,0.0,1.0,3556.0,9156615,9.0,756.0,1.4
8107,2116,4.0,1551.0,6.0,0.0,88.0,1995.0,11.0,8.0,0.1,1.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,3844.0,9156615,51.0,1738.0,1.1
8115,106,11.0,1661.0,10.0,0.0,172.0,1634.0,12.0,6.0,1.0,1.0,5.0,0.0,11.0,3.0,0.0,5.0,1.0,1.0,2676.0,9156615,23.0,846.0,1.9
8118,2191,12.0,832.0,5.0,1.0,108.0,1294.0,15.0,13.0,0.3,1.0,1.0,1.0,12.0,0.0,0.0,5.0,0.0,1.0,447.0,9156615,34.0,311.0,1.6
8133,1543,9.0,790.0,8.0,1.0,89.0,1437.0,13.0,11.0,0.1,1.0,7.0,1.0,9.0,3.0,0.0,8.0,0.0,1.0,3424.0,9156615,44.0,1100.0,0.5
8141,169,17.0,1569.0,20.0,1.0,110.0,1942.0,9.0,2.0,0.3,0.0,17.0,0.0,17.0,1.0,0.0,4.0,0.0,1.0,1260.0,9156615,44.0,45.0,2.8
8144,1372,19.0,561.0,6.0,1.0,99.0,865.0,15.0,12.0,0.1,0.0,2.0,1.0,19.0,2.0,1.0,7.0,1.0,1.0,2974.0,9156615,40.0,426.0,2.8
8145,2451,13.0,713.0,17.0,1.0,98.0,1477.0,19.0,18.0,0.8,0.0,4.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1462.0,9156615,53.0,123.0,1.4
8148,1470,16.0,1576.0,0.0,1.0,148.0,1551.0,17.0,1.0,0.6,0.0,0.0,1.0,16.0,1.0,1.0,3.0,1.0,0.0,1379.0,9156615,20.0,410.0,2.0
8158,12,2.0,1815.0,17.0,1.0,159.0,748.0,18.0,0.0,0.6,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1482.0,9156615,33.0,607.0,2.8
8160,1217,18.0,1451.0,12.0,1.0,181.0,1456.0,15.0,7.0,0.6,0.0,5.0,1.0,18.0,3.0,1.0,8.0,1.0,0.0,3038.0,9156615,57.0,812.0,0.5
8170,2022,16.0,1724.0,5.0,1.0,177.0,1924.0,19.0,3.0,0.5,1.0,2.0,1.0,16.0,3.0,0.0,3.0,0.0,1.0,2822.0,9156615,57.0,1605.0,2.0
8172,388,16.0,1117.0,8.0,1.0,144.0,817.0,7.0,6.0,0.6,1.0,1.0,0.0,16.0,2.0,0.0,7.0,0.0,0.0,2895.0,9156615,12.0,798.0,0.5
8175,1979,11.0,1614.0,2.0,1.0,161.0,1219.0,15.0,8.0,0.1,0.0,1.0,1.0,11.0,1.0,0.0,3.0,0.0,0.0,1832.0,9156615,9.0,173.0,1.2
8193,740,18.0,1004.0,9.0,0.0,141.0,1162.0,17.0,8.0,0.2,1.0,0.0,0.0,18.0,3.0,1.0,6.0,1.0,1.0,3772.0,9156615,35.0,901.0,2.9
8197,1941,16.0,1522.0,11.0,0.0,162.0,1696.0,15.0,9.0,0.7,0.0,4.0,0.0,16.0,3.0,0.0,6.0,1.0,0.0,3767.0,9156615,21.0,533.0,2.2
8199,1166,5.0,999.0,1.0,1.0,167.0,745.0,17.0,10.0,0.1,0.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,1.0,1344.0,9156615,27.0,20.0,1.8
8203,878,14.0,1366.0,9.0,1.0,161.0,1876.0,17.0,5.0,0.2,0.0,5.0,1.0,14.0,3.0,1.0,5.0,1.0,1.0,3869.0,9156615,53.0,647.0,1.7
8207,723,6.0,1271.0,3.0,0.0,159.0,650.0,14.0,11.0,0.1,1.0,2.0,0.0,6.0,0.0,0.0,8.0,1.0,1.0,990.0,9156615,54.0,613.0,0.5
8208,481,8.0,1697.0,3.0,1.0,95.0,1264.0,15.0,9.0,0.1,1.0,1.0,1.0,8.0,3.0,1.0,1.0,0.0,0.0,3701.0,9156615,34.0,236.0,0.7
8211,1134,8.0,1447.0,16.0,0.0,155.0,1455.0,12.0,11.0,0.2,0.0,2.0,0.0,8.0,0.0,1.0,8.0,0.0,1.0,568.0,9156615,9.0,737.0,2.5
8214,861,3.0,525.0,20.0,0.0,190.0,670.0,16.0,11.0,0.8,0.0,11.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,1609.0,9156615,35.0,82.0,2.4
8220,80,6.0,1589.0,7.0,1.0,85.0,1206.0,19.0,10.0,0.9,1.0,0.0,1.0,6.0,3.0,1.0,7.0,1.0,1.0,3464.0,9156615,58.0,319.0,0.6
8223,37,4.0,1725.0,18.0,1.0,119.0,1307.0,6.0,5.0,0.5,1.0,6.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,3429.0,9156615,6.0,609.0,1.6
8224,279,11.0,823.0,4.0,0.0,187.0,888.0,13.0,9.0,0.4,0.0,0.0,0.0,11.0,0.0,1.0,8.0,1.0,0.0,294.0,9156615,39.0,630.0,0.5
8225,1198,16.0,708.0,1.0,1.0,116.0,620.0,10.0,6.0,0.3,1.0,0.0,0.0,16.0,0.0,0.0,7.0,1.0,0.0,1419.0,9156615,26.0,206.0,1.9
8228,310,13.0,1414.0,6.0,0.0,180.0,1118.0,16.0,12.0,0.5,1.0,5.0,0.0,13.0,3.0,1.0,2.0,0.0,1.0,3490.0,9156615,44.0,44.0,1.5
8242,1924,14.0,1982.0,20.0,1.0,80.0,593.0,13.0,3.0,0.2,1.0,2.0,1.0,14.0,1.0,1.0,5.0,1.0,0.0,1824.0,9156615,12.0,287.0,1.6
8263,1620,18.0,623.0,1.0,1.0,189.0,844.0,14.0,4.0,0.2,0.0,0.0,1.0,18.0,2.0,0.0,3.0,1.0,1.0,3510.0,9156615,15.0,778.0,1.4
8277,1751,14.0,508.0,9.0,0.0,82.0,1195.0,14.0,4.0,0.7,0.0,1.0,0.0,14.0,1.0,1.0,5.0,1.0,0.0,2175.0,9156615,50.0,102.0,1.3
8279,31,6.0,1568.0,20.0,1.0,150.0,654.0,5.0,1.0,1.0,1.0,16.0,0.0,6.0,0.0,1.0,8.0,1.0,0.0,508.0,9156615,33.0,413.0,0.5
8282,1104,10.0,989.0,12.0,1.0,124.0,1069.0,8.0,5.0,0.7,0.0,4.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1737.0,9156615,55.0,46.0,1.8
8283,2067,13.0,1270.0,6.0,1.0,101.0,845.0,5.0,3.0,0.5,1.0,2.0,1.0,13.0,3.0,1.0,7.0,0.0,1.0,3770.0,9156615,32.0,299.0,0.6
8286,1299,17.0,871.0,3.0,1.0,178.0,1437.0,14.0,7.0,0.1,0.0,2.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,437.0,9156615,52.0,194.0,0.6
8297,888,16.0,1578.0,20.0,1.0,200.0,670.0,17.0,4.0,0.9,0.0,8.0,0.0,16.0,3.0,0.0,1.0,0.0,0.0,3483.0,9156615,3.0,342.0,2.9
8303,1778,19.0,1492.0,7.0,0.0,85.0,1746.0,14.0,12.0,0.9,1.0,5.0,0.0,19.0,3.0,1.0,3.0,1.0,0.0,2259.0,9156615,11.0,1684.0,1.5
8307,1346,16.0,1446.0,1.0,1.0,178.0,1769.0,8.0,0.0,0.3,1.0,0.0,1.0,16.0,3.0,1.0,8.0,1.0,1.0,3340.0,9156615,18.0,351.0,2.8
8310,981,9.0,1046.0,0.0,1.0,100.0,1040.0,17.0,12.0,0.2,1.0,0.0,1.0,9.0,3.0,1.0,8.0,1.0,1.0,3863.0,9156615,58.0,259.0,2.8
8326,2096,16.0,1905.0,20.0,1.0,119.0,1542.0,13.0,4.0,0.4,0.0,9.0,1.0,16.0,1.0,0.0,3.0,0.0,1.0,1287.0,9156615,36.0,825.0,0.6
